"66"
"5"
"5"
"8"
"5"
"4"
"68"
"78"
"75"
"80"
"6"
"6"
"6"
"6"
"5"
"10"
"7"
"5"
"6"
"102"
"14"
"10"
"10"
"9"
"10"
"9"
"10"
"10"
"105"
"10"
"109"
"104"
"10"
"121"
"8"
"8"
"10"
"8"
"8"
"7"
"112"
"13"
"118"
"9"
"104"
"117"
"9"
"12"
"14"
"8"
"118"
"11"
"121"
"84"
"8"
"9"
"8"
"123"
"12"
"86"
"5"
"6"
"4"
"4"
"5"
"66"
"81"
"5"
"74"
"79"
"4"
"5"
"6"
"72"
"5"
"5"
"66"
"4"
"5"
"4"
"4"
"5"
"4"
"5"
"77"
"5"
"70"
"6"
"5"
"77"
"5"
"6"
"4"
"5"
"69"
"5"
"79"
"5"
"4"
"5"
"69"
"5"
"6"
"5"
"4"
"100"
"6"
"69"
"4"
"5"
"5"
"4"
"4"
"4"
"5"
"71"
"7"
"6"
"10"
"6"
"69"
"69"
"6"
"6"
"6"
"7"
"74"
"5"
"5"
"5"
"4"
"73"
"5"
"4"
"4"
"6"
"74"
"6"
"7"
"7"
"6"
"6"
"6"
"6"
"6"
"5"
"5"
"4"
"5"
"4"
"4"
"5"
"4"
"4"
"71"
"5"
"73"
"76"
"5"
"85"
"5"
"89"
"7"
"74"
"5"
"7"
"5"
"5"
"4"
"5"
"6"
"88"
"6"
"6"
"5"
"79"
"6"
"5"
"5"
"4"
"5"
"4"
"4"
"74"
"76"
"5"
"5"
"4"
"70"
"90"
"4"
"77"
"5"
"5"
"68"
"5"
"71"
"4"
"5"
"4"
"113"
"5"
"67"
"6"
"82"
"4"
"4"
"5"
"5"
"4"
"4"
"7"
"7"
"6"
"6"
"6"
"6"
"6"
"73"
"66"
"5"
"5"
"73"
"8"
"6"
"7"
"5"
"45"
"79"
"5"
