"8"
"24"
"16"
"15"
"10"
"8"
"12"
"12"
"15"
"13"
"9"
"13"
"9"
"67"
"46"
"25"
"8"
"5"
"5"
"9"
"14"
"9"
"9"
"14"
"12"
"11"
"13"
"11"
"17"
"37"
"24"
"27"
"26"
"21"
"16"
"16"
"12"
"11"
"13"
"12"
"11"
"7"
"8"
"7"
"7"
"7"
"7"
"5"
"9"
"7"
"7"
"9"
"6"
"8"
"7"
"7"
"10"
"9"
"8"
"6"
"166"
"5"
"5"
"5"
"11"
"8"
"8"
"7"
"6"
"100"
"6"
"5"
"7"
"6"
"17"
"7"
"7"
"9"
"102"
"7"
"101"
"7"
"17"
"237"
"13"
"11"
"15"
"14"
"14"
"16"
"10"
"10"
"10"
"8"
"165"
"11"
"42"
"177"
"11"
"15"
"15"
"10"
"164"
"9"
"159"
"177"
"13"
"15"
"12"
"283"
"20"
"171"
"90"
"85"
"172"
"80"
"42"
"22"
"18"
"13"
"16"
"15"
"103"
"102"
"8"
"6"
"1739"
"8"
"10"
"302"
"87"
"242"
"14"
"134"
"16"
"14"
"14"
"13"
"347"
"345"
"338"
"392"
"237"
"367"
"13"
"10"
"6"
"7"
"7"
"5"
"6"
"106"
"6"
"179"
"13"
"9"
"14"
"109"
"43"
"48"
"30"
"34"
"214"
"7"
