   15   
   10   
   13   
   10   
   7   
   10   
   11   
   5   
   8   
   7   
   10   
   6   
   8   
   8   
   9   
   10   
   9   
   7   
   8   
   8   
   6   
   8   
   7   
   6   
   8   
   8   
   7   
   9   
   8   
   8   
   8   
   7   
   6   
   3   
   7   
   7   
   8   
   7   
   6   
   7   
   9   
   6   
   5   
   7   
   8   
   7   
   6   
   6   
   6   
   7   
   7   
   8   
   6   
   7   
   8   
   7   
   6   
   7   
   7   
   7   
   8   
   10   
   9   
   6   
   6   
   7   
   9   
   7   
   7   
   7   
   12   
   53   
   13   
   14   
   7   
   7   
   7   
   5   
   6   
   7   
   5   
   6   
   6   
   4   
   5   
   7   
   8   
   7   
   8   
   10   
   8   
   6   
   7   
   8   
   9   
   9   
   7   
   7   
   7   
   8   
"192"
